name,link,networks
turbo,https://coinmarketcap.com//currencies/turbo/,"{'etherscan': 'https://etherscan.io/token/0xa35923162c49cf95e6bf26623385eb431ad920d3', 'ethplorer': 'https://ethplorer.io/address/0xa35923162c49cf95e6bf26623385eb431ad920d3', 'source_code"":': 'source_code"":'}"
step app,https://coinmarketcap.com//currencies/step-app/,"{'stepscan': 'https://stepscan.io/address/0xb58A9d5920AF6aC1a9522B0B10F55dF16686D1b6', 'snowtrace': 'https://snowtrace.io/token/0x714f020c54cc9d104b6f4f6998c63ce2a31d1888', 'source_code"":': 'source_code"":'}"
strikecoin,https://coinmarketcap.com//currencies/strikecoin/,"{'bscscan': 'https://bscscan.com/token/0xd6fdde76b8c1c45b33790cc8751d5b88984c44ec', 'source_code"":': 'source_code"":'}"
wing,https://coinmarketcap.com//currencies/wing/,"{'explorer': 'https://explorer.ont.io/', 'source_code"":': 'source_code"":'}"
bitmart token,https://coinmarketcap.com//currencies/bitmart-token/,"{'etherscan': 'https://etherscan.io/token/0x986EE2B944c42D017F52Af21c4c69B84DBeA35d8', 'ethplorer': 'https://ethplorer.io/address/0x986EE2B944c42D017F52Af21c4c69B84DBeA35d8', 'source_code"":': 'source_code"":'}"
firo,https://coinmarketcap.com//currencies/firo/,"{'explorer': 'https://explorer.firo.org/', 'chainz': 'https://chainz.cryptoid.info/firo/', 'firo': 'https://firo.ccore.online/', 'bscscan': 'https://bscscan.com/token/0xd5d0322b6bab6a762c79f8c81a0b674778e13aed'}"
parsiq,https://coinmarketcap.com//currencies/parsiq/,"{'etherscan': 'https://etherscan.io/token/0x362bc847A3a9637d3af6624EeC853618a43ed7D2#balances', 'ethplorer': 'https://ethplorer.io/address/0x362bc847A3a9637d3af6624EeC853618a43ed7D2', 'bscscan': 'https://bscscan.com/token/0xd21d29b38374528675c34936bf7d5dd693d2a577', 'source_code"":': 'source_code"":'}"
ternoa,https://coinmarketcap.com//currencies/ternoa/,"{'etherscan': 'https://etherscan.io/token/0x03be5c903c727ee2c8c4e9bc0acc860cca4715e2', 'bscscan': 'https://bscscan.com/token/0xffba7529ac181c2ee1844548e6d7061c9a597df4'}"
aurory,https://coinmarketcap.com//currencies/aurory/,"{'explorer': 'https://explorer.solana.com/address/AURYydfxJib1ZkTir1Jn1J9ECYUtjb6rKQVmtYaixWPP', 'arbiscan': 'https://arbiscan.io/address/0x11Bf4f05EB28b802ED3aB672594DEcB20ffe2313', 'source_code"":': 'source_code"":'}"
monacoin,https://coinmarketcap.com//currencies/monacoin/,"{'mona': 'https://mona.tokenview.com/', 'blockbook': 'https://blockbook.electrum-mona.org/', 'bchain': 'https://bchain.info/MONA/', 'chaintools': 'https://chaintools.mona-coin.de/'}"
quickswap,https://coinmarketcap.com//currencies/quickswap/,"{'polygonscan': 'https://polygonscan.com/token/0x831753dd7087cac61ab5644b308642cc1c33dc13', 'etherscan': 'https://etherscan.io/token/0x6c28aef8977c9b773996d0e8376d2ee379446f2f', 'explorer-mainnet': 'https://explorer-mainnet.maticvigil.com/tokens/0x831753DD7087CaC61aB5644b308642cc1c33Dc13/token-transfers', 'solscan': 'https://solscan.io/token/5njTmK53Ss5jkiHHZvzabVzZj6ztu6WYWpAPYgbVnbjs'}"
fc barcelona fan token,https://coinmarketcap.com//currencies/fc-barcelona-fan-token/,"{'explorer': 'https://explorer.chiliz.com/tokens/0xecc000ebd318bee2a052eb174a71faf2c3c9e898/token_transfers', 'source_code"":': 'source_code"":'}"
apollox,https://coinmarketcap.com//currencies/apollox/,{'bscscan': 'https://bscscan.com/token/0x78f5d389f5cdccfc41594abab4b0ed02f31398b3'}
velo,https://coinmarketcap.com//currencies/velo/,"{'stellar': 'https://stellar.expert/explorer/public/search?term=GDM4RQUQQUVSKQA7S6EM7XBZP3FCGH4Q7CL6TABQ7B2BEJ5ERARM2M5M', 'source_code"":': 'source_code"":'}"
veritise,https://coinmarketcap.com//currencies/veritise/,"{'explorer': 'https://explorer.veritise.com', 'source_code"":': 'source_code"":'}"
zenon,https://coinmarketcap.com//currencies/zenon/,"{'explorer': 'https://explorer.zenon.network/', 'etherscan': 'https://etherscan.io/token/0xb2e96a63479c2edd2fd62b382c89d5ca79f572d3'}"
voxies,https://coinmarketcap.com//currencies/voxies/,"{'polygonscan': 'https://polygonscan.com/token/0xd0258a3fd00f38aa8090dfee343f10a9d4d30d3f', 'source_code"":': 'source_code"":'}"
elastos,https://coinmarketcap.com//currencies/elastos/,"{'blockchain': 'https://blockchain.elastos.org', 'explorer': 'https://explorer.elaeth.io', 'idchain': 'https://idchain.elastos.org', 'etherscan': 'https://etherscan.io/token/0xe6fd75ff38adca4b97fbcd938c86b98772431867', 'hecoinfo': 'https://hecoinfo.com/token/0xa1ecfc2bec06e4b43ddd423b94fef84d0dbc8f5c'}"
airdao,https://coinmarketcap.com//currencies/airdao/,{'airdao': 'https://airdao.io/explorer/'}
hackenai,https://coinmarketcap.com//currencies/hackenai/,"{'vechainstats': 'https://vechainstats.com/account/0xacc280010b2ee0efc770bce34774376656d8ce14', 'etherscan': 'https://etherscan.io/token/0x05Fb86775Fd5c16290f1E838F5caaa7342bD9a63', 'ethplorer': 'https://ethplorer.io/address/0x05Fb86775Fd5c16290f1E838F5caaa7342bD9a63', 'bscscan': 'https://bscscan.com/token/0xaa9e582e5751d703f85912903bacaddfed26484c', 'source_code"":': 'source_code"":'}"
hard protocol,https://coinmarketcap.com//currencies/hard-protocol/,"{'www': 'https://www.mintscan.io/kava', 'etherscan': 'https://etherscan.io/token/0x1C700F95Df53fc31e83D89AC89e5DD778D4cD310', 'polygonscan': 'https://polygonscan.com/token/0x8bdC1239840D4a0DB234F2E7D65dF83164D18e49', 'source_code"":': 'source_code"":'}"
usdk,https://coinmarketcap.com//currencies/usdk/,"{'etherscan': 'https://etherscan.io/token/0x1c48f86ae57291f7686349f12601910bd8d470bb', 'ethplorer': 'https://ethplorer.io/address/0x1c48f86ae57291f7686349f12601910bd8d470bb'}"
minswap,https://coinmarketcap.com//currencies/minswap/,{'cardanoscan': 'https://cardanoscan.io/token/29d222ce763455e3d7a09a665ce554f00ac89d2e99a1a83d267170c64d494e'}
nuls,https://coinmarketcap.com//currencies/nuls/,"{'nulscan': 'https://nulscan.io/', 'etherscan': 'https://etherscan.io/address/0xa2791bdf2d5055cda4d46ec17f9f429568275047', 'bscscan': 'https://bscscan.com/token/0x8cd6e29d3686d24d3c2018cee54621ea0f89313b', 'hecoinfo': 'https://hecoinfo.com/token/0xd938e45680da19ad36646ae8d4c671b2b1270f39', 'www': 'https://www.oklink.com/oec/address/0x8cd6e29d3686d24d3c2018cee54621ea0f89313b'}"
adx net,https://coinmarketcap.com//currencies/adx-net/,"{'etherscan': 'https://etherscan.io/token/0xade00c28244d5ce17d72e40330b1c318cd12b7c3', 'ethplorer': 'https://ethplorer.io/address/0xade00c28244d5ce17d72e40330b1c318cd12b7c3', 'bscscan': 'https://bscscan.com/token/0x6bff4fb161347ad7de4a625ae5aa3a1ca7077819', 'polygonscan': 'https://polygonscan.com/address/0xdDa7b23D2D72746663E7939743f929a3d85FC975'}"
solanium,https://coinmarketcap.com//currencies/solanium/,"{'solscan': 'https://solscan.io/token/xxxxa1sKNGwFtw2kFn8XauW9xq8hBZ5kVtcSesTT9fW', 'solanabeach': 'https://solanabeach.io/token/xxxxa1sKNGwFtw2kFn8XauW9xq8hBZ5kVtcSesTT9fW'}"
proton,https://coinmarketcap.com//currencies/proton/,"{'explorer': 'https://explorer.xprnetwork.org/', 'etherscan': 'https://etherscan.io/token/0xd7efb00d12c2c13131fd319336fdf952525da2af', 'bscscan': 'https://bscscan.com/token/0x5de3939b2f811a61d830e6f52d13b066881412ab'}"
revv,https://coinmarketcap.com//currencies/revv/,"{'etherscan': 'https://etherscan.io/token/0x557b933a7c2c45672b610f8954a3deb39a51a8ca', 'bscscan': 'https://bscscan.com/token/0x833f307ac507d47309fd8cdd1f835bef8d702a93', 'polygonscan': 'https://polygonscan.com/token/0x70c006878a5a50ed185ac4c87d837633923de296'}"
district0x,https://coinmarketcap.com//currencies/district0x/,"{'etherscan': 'https://etherscan.io/token/district0x', 'ethplorer': 'http://ethplorer.io/address/0x0abdace70d3790235af448c88547603b945604ea'}"
optimus ai,https://coinmarketcap.com//currencies/optimus-ai/,"{'etherscan': 'https://etherscan.io/token/0x562e362876c8aee4744fc2c6aac8394c312d215d', 'ethplorer': 'https://ethplorer.io/address/0x562e362876c8aee4744fc2c6aac8394c312d215d', 'source_code"":': 'source_code"":'}"
cheqd,https://coinmarketcap.com//currencies/cheqd/,"{'explorer': 'https://explorer.cheqd.io', 'etherscan': 'https://etherscan.io/token/0x70edf1c215d0ce69e7f16fd4e6276ba0d99d4de7'}"
paris saint germain fan token,https://coinmarketcap.com//currencies/paris-saint-germain-fan-token/,"{'explorer': 'https://explorer.chiliz.com/tokens/0x6fc212cde3b420733a88496cbdbb15d85beab1ca/token_transfers', 'source_code"":': 'source_code"":'}"
dogechain,https://coinmarketcap.com//currencies/dogechain/,"{'': '', 'source_code"":': 'source_code"":'}"
dejitaru tsuka,https://coinmarketcap.com//currencies/dejitaru-tsuka/,"{'etherscan': 'https://etherscan.io/token/0xc5fb36dd2fb59d3b98deff88425a3f425ee469ed', 'source_code"":': 'source_code"":'}"
harvest finance,https://coinmarketcap.com//currencies/harvest-finance/,"{'etherscan': 'https://etherscan.io/token/0xa0246c9032bC3A600820415aE600c6388619A14D', 'bscscan': 'https://bscscan.com/token/0x4B5C23cac08a567ecf0c1fFcA8372A45a5D33743'}"
phantasma,https://coinmarketcap.com//currencies/phantasma/,"{'explorer': 'https://explorer.phantasma.io/en/token?id=SOUL', 'etherscan': 'https://etherscan.io/token/0x75858677e27C930FB622759FeafFeE2b754Af07F', 'bscscan': 'https://bscscan.com/token/0x298Eff8af1ecEbbB2c034eaA3b9a5d0Cc56c59CD'}"
victoria vr,https://coinmarketcap.com//currencies/victoria-vr/,"{'etherscan': 'https://etherscan.io/token/0x7d5121505149065b562c789a0145ed750e6e8cdd', 'source_code"":': 'source_code"":'}"
alitas,https://coinmarketcap.com//currencies/alitas/,{'bscscan': 'https://bscscan.com/token/0x5ca09af27b8a4f1d636380909087536bc7e2d94d'}
tenset,https://coinmarketcap.com//currencies/tenset/,"{'bscscan': 'https://bscscan.com/token/0x1AE369A6AB222aFF166325B7b87Eb9aF06C86E57', 'source_code"":': 'source_code"":'}"
xsgd,https://coinmarketcap.com//currencies/xsgd/,"{'etherscan': 'https://etherscan.io/token/0x70e8de73ce538da2beed35d14187f6959a8eca96', 'viewblock': 'https://viewblock.io/zilliqa/address/zil1zu72vac254htqpg3mtywdcfm84l3dfd9qzww8t'}"
ramp,https://coinmarketcap.com//currencies/ramp/,"{'etherscan': 'https://etherscan.io/token/0x33D0568941C0C64ff7e0FB4fbA0B11BD37deEd9f', 'bscscan': 'https://bscscan.com/token/0x8519ea49c997f50ceffa444d240fb655e89248aa'}"
aleph im,https://coinmarketcap.com//currencies/aleph-im/,"{'explorer': 'https://explorer.aleph.im/', 'etherscan': 'https://etherscan.io/token/0x27702a26126e0b3702af63ee09ac4d1a084ef628', 'bscscan': 'https://bscscan.com/token/0x82d2f8e02afb160dd5a480a617692e62de9038c4', 'blockscout': 'https://blockscout.com/xdai/mainnet/tokens/0x4bc97997883c0397f556bd0f9da6fb71da22f9a2/token-transfers', 'avascan': 'https://avascan.info/blockchain/c/token/0x969A3f4481583843dB706332E344412235c0892a'}"
polytrade,https://coinmarketcap.com//currencies/polytrade/,"{'polygonscan': 'https://polygonscan.com/token/0x692ac1e363ae34b6b489148152b12e2785a3d8d6', 'etherscan': 'https://etherscan.io/token/0x6e5970DBd6fc7eb1f29C6D2eDF2bC4c36124C0C1', 'www': 'https://www.bscscan.com/token/0x6Ba7a8f9063c712C1c8CabC776B1dA7126805f3b', 'source_code"":': 'source_code"":'}"
polkafoundry,https://coinmarketcap.com//currencies/polkafoundry/,"{'etherscan': 'https://etherscan.io/token/0x8b39b70e39aa811b69365398e0aace9bee238aeb', 'ethplorer': 'https://ethplorer.io/address/0x8b39b70e39aa811b69365398e0aace9bee238aeb', 'source_code"":': 'source_code"":'}"
pnetwork,https://coinmarketcap.com//currencies/pnetwork/,"{'etherscan': 'https://etherscan.io/token/0x89ab32156e46f46d02ade3fecbe5fc4243b9aaed', 'ethplorer': 'https://ethplorer.io/address/0x89ab32156e46f46d02ade3fecbe5fc4243b9aaed', 'bscscan': 'https://bscscan.com/token/0xdaacb0ab6fb34d24e8a67bfa14bf4d95d4c7af92'}"
burger cities,https://coinmarketcap.com//currencies/burger-cities/,"{'www': 'https://www.bscscan.com/token/0xAe9269f27437f0fcBC232d39Ec814844a51d6b8f', 'source_code"":': 'source_code"":'}"
galatasaray fan token,https://coinmarketcap.com//currencies/galatasaray-fan-token/,"{'explorer': 'https://explorer.chiliz.com/tokens/0x73f309e94d836bab473b1ebc0103a3dcd7daeaa9/token_transfers', 'source_code"":': 'source_code"":'}"
kardiachain,https://coinmarketcap.com//currencies/kardiachain/,"{'explorer': 'https://explorer.kardiachain.io/', 'legacy-explorer': 'https://legacy-explorer.kardiachain.io/', 'bscscan': 'https://bscscan.com/token/0x39ae8eefb05138f418bb27659c21632dc1ddab10'}"
everdome,https://coinmarketcap.com//currencies/everdome/,"{'bscscan': 'https://bscscan.com/token/0x475bfaa1848591ae0e6ab69600f48d828f61a80e', 'source_code"":': 'source_code"":'}"
ferrum network,https://coinmarketcap.com//currencies/ferrum-network/,"{'etherscan': 'https://etherscan.io/token/0xe5caef4af8780e59df925470b050fb23c43ca68c', 'ethplorer': 'https://ethplorer.io/address/0xe5caef4af8780e59df925470b050fb23c43ca68c', 'polygonscan': 'https://polygonscan.com/token/0xd99bafe5031cc8b345cb2e8c80135991f12d7130', 'bscscan': 'https://bscscan.com/token/0xA719b8aB7EA7AF0DDb4358719a34631bb79d15Dc', 'snowtrace': 'https://snowtrace.io/address/0xE5CAeF4Af8780E59Df925470b050Fb23C43CA68C'}"
fulcrom finance,https://coinmarketcap.com//currencies/fulcrom-finance/,"{'cronoscan': 'https://cronoscan.com/token/0x83afb1c32e5637acd0a452d87c3249f4a9f0013a', 'explorer': 'https://explorer.zksync.io/address/0xe593853b4d603d5b8f21036Bb4AD0D1880097a6e', 'source_code"":': 'source_code"":'}"
fulcrom finance/#market,https://coinmarketcap.com//currencies/fulcrom-finance/#markets,"{'cronoscan': 'https://cronoscan.com/token/0x83afb1c32e5637acd0a452d87c3249f4a9f0013a', 'explorer': 'https://explorer.zksync.io/address/0xe593853b4d603d5b8f21036Bb4AD0D1880097a6e', 'source_code"":': 'source_code"":'}"
taboo token/#market,https://coinmarketcap.com//currencies/taboo-token/#markets,{'bscscan': 'https://bscscan.com/token/0x9abdba20edfba06b782126b4d8d72a5853918fd0'}
castello coin/#market,https://coinmarketcap.com//currencies/castello-coin/#markets,"{'etherscan': 'https://etherscan.io/address/0x3fab0bbaa03bceaf7c49e2b12877db0142be65fc', 'polygonscan': 'https://polygonscan.com/token/0xa554e5a79caebfeae867c66a56a951338f748c8a'}"
stafi/#market,https://coinmarketcap.com//currencies/stafi/#markets,"{'stafi': 'https://stafi.subscan.io/', 'etherscan': 'https://etherscan.io/token/0xef3a930e1ffffacd2fc13434ac81bd278b0ecc8d', 'ethplorer': 'https://ethplorer.io/address/0xef3a930e1ffffacd2fc13434ac81bd278b0ecc8d'}"
rainicorn/#market,https://coinmarketcap.com//currencies/rainicorn/#markets,"{'etherscan': 'https://etherscan.io/token/0xeb953eda0dc65e3246f43dc8fa13f35623bdd5ed', 'bscscan': 'https://bscscan.com/token/0xeb953eda0dc65e3246f43dc8fa13f35623bdd5ed', 'github': 'http://github.com/rainicoin'}"
decimated/#market,https://coinmarketcap.com//currencies/decimated/#markets,"{'explorer': 'https://explorer.solana.com/address/BiDB55p4G3n1fGhwKFpxsokBMqgctL4qnZpDH1bVQxMD', 'source_code"":': 'source_code"":'}"
coinweb/#market,https://coinmarketcap.com//currencies/coinweb/#markets,"{'explorer': 'https://explorer.coinweb.io/', 'etherscan': 'https://etherscan.io/token/0x505b5eda5e25a67e1c24a2bf1a527ed9eb88bf04', 'source_code"":': 'source_code"":'}"
redfox labs/#market,https://coinmarketcap.com//currencies/redfox-labs/#markets,"{'etherscan': 'https://etherscan.io/token/0xa1d6df714f91debf4e0802a542e13067f31b8262#readContract', 'ethplorer': 'https://ethplorer.io/address/0xa1d6df714f91debf4e0802a542e13067f31b8262', 'token/0x0a3a21356793b49154fd3bbe91cbc2a16c0457f5': 'https://bscscan.com//token/0x0a3a21356793b49154fd3bbe91cbc2a16c0457f5'}"
carbon browser/#market,https://coinmarketcap.com//currencies/carbon-browser/#markets,{'bscscan': 'https://bscscan.com/token/0x04756126f044634c9a0f0e985e60c88a51acc206'}
radiant/#market,https://coinmarketcap.com//currencies/radiant/#markets,"{'radiantexplorer': 'https://radiantexplorer.com/', 'explorer': 'https://explorer.radiant.ovh'}"
kiltprotocol/#market,https://coinmarketcap.com//currencies/kiltprotocol/#markets,{'full-nodes': 'https://polkadot.js.org/apps/#/?rpc=wss://full-nodes.kilt.io:9944'}
genopets/#market,https://coinmarketcap.com//currencies/genopets/#markets,"{'explorer': 'https://explorer.solana.com/address/GENEtH5amGSi8kHAtQoezp1XEXwZJ8vcuePYnXdKrMYz', 'source_code"":': 'source_code"":'}"
coinex token,https://coinmarketcap.com//currencies/coinex-token/,"{'explorer': 'https://explorer.coinex.net/', 'etherscan': 'https://etherscan.io/token/0x081f67afa0ccf8c7b17540767bbe95df2ba8d97f', 'source_code"":': 'source_code"":'}"
symbiosis finance,https://coinmarketcap.com//currencies/symbiosis-finance/,"{'etherscan': 'https://etherscan.io/token/0xd38bb40815d2b0c2d2c866e0c72c5728ffc76dd9', 'blockchair': 'https://blockchair.com/', 'arbiscan': 'https://arbiscan.io/token/0x9e758b8a98a42d612b3d38b66a22074dc03d7370', 'explorer': 'https://explorer.zksync.io/address/0xdd9f72afED3631a6C85b5369D84875e6c42f1827'}"
petals,https://coinmarketcap.com//currencies/petals/,"{'www': 'https://www.bscscan.com/', 'source_code"":': 'source_code"":'}"
troy,https://coinmarketcap.com//currencies/troy/,"{'explorer': 'https://explorer.binance.org/asset/TROY-9B8', 'source_code"":': 'source_code"":'}"
og fan token,https://coinmarketcap.com//currencies/og-fan-token/,"{'explorer': 'https://explorer.chiliz.com/tokens/0x7bcb8bb59298ba3aed51a6a0348187ba4ffd1c69/token_holders', 'source_code"":': 'source_code"":'}"
paragonsdao,https://coinmarketcap.com//currencies/paragonsdao/,"{'etherscan': 'https://etherscan.io/token/0x375abb85c329753b1ba849a601438ae77eec9893', 'source_code"":': 'source_code"":'}"
hegic,https://coinmarketcap.com//currencies/hegic/,"{'etherscan': 'https://etherscan.io/token/0x584bC13c7D411c00c01A62e8019472dE68768430', 'ethplorer': 'https://ethplorer.io/address/0x584bC13c7D411c00c01A62e8019472dE68768430', 'ftmscan': 'https://ftmscan.com/token/0x44B26E839eB3572c5E959F994804A5De66600349', 'arbiscan': 'https://arbiscan.io/token/0x431402e8b9dE9aa016C743880e04E517074D8cEC'}"
mango markets,https://coinmarketcap.com//currencies/mango-markets/,{'explorer': 'https://explorer.solana.com/address/MangoCzJ36AjZyKwVj3VnYU4GTonjfVEnJmvvWaxLac'}
airswap,https://coinmarketcap.com//currencies/airswap/,"{'explorer': 'https://explorer.airswap.io/', 'etherscan': 'https://etherscan.io/token/0x27054b13b1b798b345b591a4d22e6562d47ea75a', 'blockscout': 'https://blockscout.com/xdai/mainnet/tokens/0x743a991365ba94BFC90Ad0002CAD433c7a33cb4a/token-transfers'}"
alpine f1 team fan token,https://coinmarketcap.com//currencies/alpine-f1-team-fan-token/,"{'bscscan': 'https://bscscan.com/token/0x287880Ea252b52b63Cc5f40a2d3E5A44aa665a76', 'source_code"":': 'source_code"":'}"
hoge finance,https://coinmarketcap.com//currencies/hoge-finance/,"{'etherscan': 'https://etherscan.io/token/0xfad45e47083e4607302aa43c65fb3106f1cd7607', 'blockscout': 'https://blockscout.com/xdai/mainnet/token/0xDfF7fcF6a86F7Dc86E7facECA502851f82a349A6', 'polygonscan': 'https://polygonscan.com/token/0x58c1BBb508e96CfEC1787Acf6Afe1C7008A5B064', 'ftmscan': 'https://ftmscan.com/token/0xF31778D591c558140398F46feCA42A6a2dbFFe90'}"
decentral games,https://coinmarketcap.com//currencies/decentral-games/,"{'etherscan': 'https://etherscan.io/token/0x4b520c812e8430659fc9f12f6d0c39026c83588d', 'ethplorer': 'https://ethplorer.io/address/0x4b520c812e8430659fc9f12f6d0c39026c83588d'}"
defigram,https://coinmarketcap.com//currencies/defigram/,{'bscscan': 'https://bscscan.com/token/0xb661f4576d5e0b622fee6ab041fd5451fe02ba4c'}
paid network,https://coinmarketcap.com//currencies/paid-network/,"{'etherscan': 'https://etherscan.io/token/0x1614F18Fc94f47967A3Fbe5FfcD46d4e7Da3D787', 'ethplorer': 'https://ethplorer.io/address/0x1614F18Fc94f47967A3Fbe5FfcD46d4e7Da3D787', 'bscscan': 'https://bscscan.com/token/0xAD86d0E9764ba90DDD68747D64BFfBd79879a238', 'source_code"":': 'source_code"":'}"
onbuff,https://coinmarketcap.com//currencies/onbuff/,"{'etherscan': 'https://etherscan.io/token/0x410e731c2970Dce3AdD351064AcF5cE9E33FDBf0', 'ethplorer': 'https://ethplorer.io/address/0x410e731c2970Dce3AdD351064AcF5cE9E33FDBf0', 'source_code"":': 'source_code"":'}"
league of kingdoms,https://coinmarketcap.com//currencies/league-of-kingdoms/,"{'etherscan': 'https://etherscan.io/token/0x61e90a50137e1f645c9ef4a0d3a4f01477738406', 'source_code"":': 'source_code"":'}"
manchester city fan token,https://coinmarketcap.com//currencies/manchester-city-fan-token/,"{'explorer': 'https://explorer.chiliz.com/address/0xf30D150250F5301ef34A0E4a64aaFa93F242d87A/transactions', 'source_code"":': 'source_code"":'}"
uponly,https://coinmarketcap.com//currencies/uponly/,"{'polygonscan': 'https://polygonscan.com/token/0x9dBfc1cbf7a1E711503a29B4b5F9130ebeCcaC96', 'source_code"":': 'source_code"":'}"
hydranet,https://coinmarketcap.com//currencies/hydranet/,"{'arbiscan': 'https://arbiscan.io/token/0x3404149e9ee6f17fb41db1ce593ee48fbdcd9506', 'source_code"":': 'source_code"":'}"
uns token,https://coinmarketcap.com//currencies/uns-token/,"{'bscscan': 'https://bscscan.com/token/0xecf99ab23c11ddc6520252105308c251001aefbb', 'etherscan': 'https://etherscan.io/token/0xecf99ab23c11ddc6520252105308c251001aefbb', 'source_code"":': 'source_code"":'}"
across protocol,https://coinmarketcap.com//currencies/across-protocol/,{'etherscan': 'https://etherscan.io/token/0x44108f0223a3c3028f5fe7aec7f9bb2e66bef82f'}
adshares,https://coinmarketcap.com//currencies/adshares/,"{'operator': 'https://operator.adshares.net/blockexplorer', 'etherscan': 'https://etherscan.io/token/0xcfcecfe2bd2fed07a9145222e8a7ad9cf1ccd22a', 'bscscan': 'https://bscscan.com/token/0xcfcecfe2bd2fed07a9145222e8a7ad9cf1ccd22a', 'polygonscan': 'https://polygonscan.com/token/0x598e49f01befeb1753737934a5b11fea9119c796'}"
mantra,https://coinmarketcap.com//currencies/mantra/,"{'etherscan': 'https://etherscan.io/token/0x3593d125a4f7849a1b059e64f4517a86dd60c95d', 'bscscan': 'https://bscscan.com/token/0xf78d2e7936f5fe18308a3b2951a93b6c4a41f5e2'}"
dione protocol,https://coinmarketcap.com//currencies/dione-protocol/,{'etherscan': 'https://etherscan.io/token/0x89b69f2d1adffa9a253d40840b6baa7fc903d697'}
umee,https://coinmarketcap.com//currencies/umee/,{'umee': 'https://umee.explorers.guru/'}
ethereum swarm,https://coinmarketcap.com//currencies/ethereum-swarm/,"{'gateway': 'https://gateway.ethswarm.org/', 'etherscan': 'https://etherscan.io/token/0x19062190b1925b5b6689d7073fdfc8c2976ef8cb', 'gnosisscan': 'https://gnosisscan.io/token/0xdbf3ea6f5bee45c02255b2c26a16f300502f68da'}"
bad idea ai,https://coinmarketcap.com//currencies/bad-idea-ai/,"{'etherscan': 'https://etherscan.io/token/0x32b86b99441480a7e5bd3a26c124ec2373e3f015', 'ethplorer': 'https://ethplorer.io/address/0x32b86b99441480a7e5bd3a26c124ec2373e3f015#chart=candlestick', 'explorer': 'https://explorer.bitquery.io/ethereum/token/0x32b86b99441480a7e5bd3a26c124ec2373e3f015'}"
findora,https://coinmarketcap.com//currencies/findora/,{'findorascan': 'https://findorascan.io/'}
carrieverse,https://coinmarketcap.com//currencies/carrieverse/,"{'polygonscan': 'https://polygonscan.com/token/0x40f97ec376ac1c503e755433bf57f21e3a49f440', 'source_code"":': 'source_code"":'}"
stader,https://coinmarketcap.com//currencies/stader/,"{'etherscan': 'https://etherscan.io/token/0x30D20208d987713f46DFD34EF128Bb16C404D10f', 'polygonscan': 'https://polygonscan.com/token/0x1d734A02eF1e1f5886e66b0673b71Af5B53ffA94', 'ftmscan': 'https://ftmscan.com/token/0x412a13c109ac30f0db80ad3bd1defd5d0a6c0ac6', 'bscscan': 'https://bscscan.com/token/0x3bc5ac0dfdc871b365d159f728dd1b9a0b5481e8', 'source_code"":': 'source_code"":'}"
propchain,https://coinmarketcap.com//currencies/propchain/,"{'etherscan': 'https://etherscan.io/token/0x9ff58067Bd8D239000010c154C6983A325Df138E', 'source_code"":': 'source_code"":'}"
masq,https://coinmarketcap.com//currencies/masq/,"{'etherscan': 'https://etherscan.io/token/0x06f3c323f0238c72bf35011071f2b5b7f43a054c', 'ethplorer': 'https://ethplorer.io/address/0x06f3c323f0238c72bf35011071f2b5b7f43a054c', 'polygonscan': 'https://polygonscan.com/address/0xee9a352f6aac4af1a5b9f467f6a93e0ffbe9dd35'}"
vidt dao,https://coinmarketcap.com//currencies/vidt-dao/,"{'etherscan': 'https://etherscan.io/token/0x3be7bf1a5f23bd8336787d0289b70602f1940875', 'bscscan': 'https://bscscan.com/token/0x9c4a515cd72D27A4710571Aca94858a53D9278D5'}"
pangolin,https://coinmarketcap.com//currencies/pangolin/,{'avascan': 'https://avascan.info/blockchain/c/txs'}
angola,https://coinmarketcap.com//currencies/angola/,"{'agla': 'https://agla.io', 'source_code"":': 'source_code"":'}"
beam,https://coinmarketcap.com//currencies/beam/,"{'explorer': 'https://explorer.beam.mw/', 'beamprivacy': 'https://beamprivacy.community/explorer', 'beam': 'https://beam.tokenview.com/'}"
dock,https://coinmarketcap.com//currencies/dock/,"{'dock': 'https://dock.subscan.io/', 'fe': 'https://fe.dock.io/#/explorer'}"
yooshi,https://coinmarketcap.com//currencies/yooshi/,{'bscscan': 'https://bscscan.com/token/0x02ff5065692783374947393723dba9599e59f591'}
pepe 2 0,https://coinmarketcap.com//currencies/pepe-2-0/,{'etherscan': 'https://etherscan.io/token/0xfb66321d7c674995dfcc2cb67a30bc978dc862ad#code'}
spacen,https://coinmarketcap.com//currencies/spacen/,"{'bscscan': 'https://bscscan.com/token/0x939Dd9E433552e325D78C33a16EF4cD8004D2F9C', 'source_code"":': 'source_code"":'}"
gyen,https://coinmarketcap.com//currencies/gyen/,"{'etherscan': 'https://etherscan.io/token/0xC08512927D12348F6620a698105e1BAac6EcD911', 'arbiscan': 'https://arbiscan.io/token/0x589d35656641d6aB57A545F08cf473eCD9B6D5F7', 'stellar': 'https://stellar.expert/explorer/public/asset/GYEN-GDF6VOEGRWLOZ64PQQGKD2IYWA22RLT37GJKS2EJXZHT2VLAGWLC5TOB-1?asset[]=GYEN-GDF6VOEGRWLOZ64PQQGKD2IYWA22RLT37GJKS2EJXZHT2VLAGWLC5TOB-1'}"
